CBSA,Name,TotalCases,TotalDeaths,Population2010,WeightedDensity,Date,Cases,Deaths
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-02-27,1,0
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-02-28,3,0
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-02-29,6,1
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-01,13,3
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-02,18,6
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-03,27,10
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-04,41,11
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-05,69,11
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-06,78,12
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-07,101,16
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-08,131,18
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-09,169,21
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-10,266,23
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-11,321,28
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-12,395,31
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-13,480,36
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-14,569,39
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-15,625,41
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-16,732,47
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-17,827,51
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-18,928,63
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-19,1115,68
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-20,1261,76
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-21,1476,86
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-22,1623,88
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-23,1810,99
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-24,2029,111
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-25,2148,118
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-26,2543,133
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-27,2974,155
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-28,3273,166
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-29,3547,175
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-30,3810,188
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-03-31,3912,190
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-04-01,4225,212
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-04-02,4531,223
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-04-03,4815,236
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-04-04,5028,256
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-04-05,5421,268
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-04-06,5658,293
42660,"Seattle-Tacoma-Bellevue, WA",72948,3915,3439809.0,4721,2020-04-07,5912,306
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-06,2,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-07,4,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-08,6,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-09,9,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-10,13,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-11,17,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-12,24,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-13,40,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-14,45,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-15,60,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-16,72,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-17,89,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-18,134,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-19,165,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-20,218,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-21,303,0
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-22,398,1
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-23,536,2
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-24,697,3
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-25,910,5
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-26,1301,8
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-27,1661,15
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-28,2113,22
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-29,2549,25
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-30,2949,29
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-03-31,3468,50
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-04-01,3973,54
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-04-02,4728,66
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-04-03,5658,77
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-04-04,6661,105
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-04-05,7706,119
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-04-06,8815,124
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",65064,883,5965343.0,7773,2020-04-07,9740,178
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-06,2,0
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-07,2,0
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-08,3,0
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-09,3,0
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-10,4,0
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-11,6,0
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-12,16,0
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-13,34,0
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-14,34,0
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-15,55,0
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-16,69,0
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-17,109,1
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-18,177,1
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-19,225,1
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-20,293,2
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-21,390,3
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-22,515,4
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-23,627,6
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-24,779,6
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-25,1040,6
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-26,1330,6
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-27,1741,17
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-28,2259,20
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-29,2865,21
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-30,3299,26
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-03-31,3893,33
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-04-01,4379,46
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-04-02,5101,64
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-04-03,5817,80
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-04-04,6606,98
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-04-05,7029,120
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-04-06,7825,139
33100,"Miami-Fort Lauderdale-Pompano Beach, FL",65039,865,5564635.0,7395,2020-04-07,8512,165
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-01-25,1,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-01-26,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-01-27,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-01-28,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-01-29,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-01-30,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-01-31,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-01,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-02,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-03,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-04,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-05,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-06,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-07,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-08,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-09,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-10,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-11,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-12,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-13,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-14,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-15,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-16,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-17,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-18,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-19,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-20,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-21,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-22,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-23,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-24,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-25,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-26,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-27,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-28,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-02-29,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-01,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-02,2,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-03,4,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-04,10,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-05,14,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-06,16,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-07,17,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-08,17,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-09,24,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-10,25,0
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-11,34,1
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-12,38,1
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-13,53,1
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-14,67,1
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-15,86,1
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-16,116,1
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-17,173,1
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-18,232,1
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-19,284,2
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-20,357,2
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-21,429,4
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-22,516,5
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-23,661,7
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-24,814,11
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-25,986,14
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-26,1472,22
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-27,1786,30
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-28,2125,36
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-29,2567,41
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-30,2938,48
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-03-31,3513,61
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-04-01,4124,75
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-04-02,4701,91
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-04-03,5277,102
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-04-04,6063,131
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-04-05,6774,146
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-04-06,7242,161
31080,"Los Angeles-Long Beach-Anaheim, CA",61471,1181,12828837.0,12113,2020-04-07,7841,184
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-02,2,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-03,2,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-04,2,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-05,2,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-06,2,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-07,6,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-08,10,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-09,15,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-10,19,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-11,25,0
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-12,25,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-13,33,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-14,56,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-15,77,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-16,94,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-17,113,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-18,155,1
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-19,210,4
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-20,342,6
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-21,370,12
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-22,417,15
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-23,538,15
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-24,684,20
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-25,827,20
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-26,952,20
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-27,1341,34
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-28,1482,41
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-29,1662,41
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-30,1947,52
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-03-31,2407,63
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-04-01,2558,78
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-04-02,2927,91
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-04-03,3476,105
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-04-04,3798,112
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-04-05,3881,118
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-04-06,4295,141
12060,"Atlanta-Sandy Springs-Alpharetta, GA",39565,1153,5268860.0,2172,2020-04-07,4813,158
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-12,2,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-13,6,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-14,10,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-15,13,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-16,21,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-17,31,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-18,52,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-19,82,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-20,120,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-21,212,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-22,329,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-23,489,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-24,622,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-25,791,0
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-26,941,4
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-27,1135,5
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-28,1363,5
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-29,1567,5
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-30,1827,6
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-03-31,2044,7
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-04-01,2303,30
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-04-02,2715,39
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-04-03,3206,39
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-04-04,3679,62
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-04-05,4179,62
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-04-06,4586,59
39100,"Poughkeepsie-Newburgh-Middletown, NY",37173,414,670301.0,2319,2020-04-07,4848,91
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",36020,513,5582170.0,6388,2020-03-05,3,0
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",36020,513,5582170.0,6388,2020-03-06,3,0
